0000UNIQUECOUNT     	12593
ELE44747            	3	0.001%
ELE97541            	3	0.001%
ELE97180            	3	0.001%
ELE97166            	3	0.001%
ELE31398            	3	0.001%
ELE96825            	3	0.001%
ELE96479            	3	0.001%
ELE96092            	3	0.001%
ELE96069            	3	0.001%
ELE65564            	3	0.001%
ELE95421            	3	0.001%
ELE25743            	3	0.001%
ELE65327            	3	0.001%
ELE95034            	3	0.001%
ELE94970            	3	0.001%
ELE94840            	3	0.001%
ELE94599            	3	0.001%
ELE65211            	3	0.001%
ELE94147            	3	0.001%
ELE31663            	3	0.001%
ELE93942            	3	0.001%
ELE31668            	3	0.001%
ELE93108            	3	0.001%
ELE92818            	3	0.001%
ELE15821            	3	0.001%
ELE25990            	3	0.001%
ELE35323            	3	0.001%
ELE64269            	3	0.001%
ELE35407            	3	0.001%
ELE35576            	3	0.001%
ELE91926            	3	0.001%
ELE53402            	3	0.001%
ELE91689            	3	0.001%
ELE91375            	3	0.001%
ELE47375            	3	0.001%
ELE91280            	3	0.001%
ELE63876            	3	0.001%
ELE16497            	3	0.001%
ELE53309            	3	0.001%
ELE44699            	3	0.001%
ELE16965            	3	0.001%
ELE89782            	3	0.001%
ELE17046            	3	0.001%
ELE32243            	3	0.001%
ELE89097            	3	0.001%
ELE89037            	3	0.001%
ELE35645            	3	0.001%
ELE26708            	3	0.001%
ELE26832            	3	0.001%
ELE17590            	3	0.001%
ELE62894            	3	0.001%
ELE87765            	3	0.001%
ELE87726            	3	0.001%
ELE87615            	3	0.001%
ELE17911            	3	0.001%
ELE18038            	3	0.001%
ELE86988            	3	0.001%
ELE52760            	3	0.001%
ELE44460            	3	0.001%
ELE61868            	3	0.001%
ELE86208            	3	0.001%
ELE27239            	3	0.001%
ELE84715            	3	0.001%
ELE44182            	3	0.001%
ELE18838            	3	0.001%
ELE83792            	3	0.001%
ELE83122            	3	0.001%
ELE32810            	3	0.001%
ELE42318            	3	0.001%
ELE36192            	3	0.001%
ELE32985            	3	0.001%
ELE81818            	3	0.001%
ELE43992            	3	0.001%
ELE81400            	3	0.001%
ELE19298            	3	0.001%
ELE38034            	3	0.001%
ELE80876            	3	0.001%
ELE80630            	3	0.001%
ELE80576            	3	0.001%
ELE19554            	3	0.001%
ELE60295            	3	0.001%
ELE80167            	3	0.001%
ELE79556            	3	0.001%
ELE60279            	3	0.001%
ELE28226            	3	0.001%
ELE51595            	3	0.001%
ELE51575            	3	0.001%
ELE78718            	3	0.001%
ELE20120            	3	0.001%
ELE78505            	3	0.001%
ELE39002            	3	0.001%
ELE60045            	3	0.001%
ELE78245            	3	0.001%
ELE36856            	3	0.001%
ELE77962            	3	0.001%
ELE40283            	3	0.001%
ELE77754            	3	0.001%
ELE28546            	3	0.001%
ELE77469            	3	0.001%
ELE20518            	3	0.001%
ELE28571            	3	0.001%
ELE33723            	3	0.001%
ELE76767            	3	0.001%
ELE76693            	3	0.001%
ELE59441            	3	0.001%
ELE75818            	3	0.001%
ELE20816            	3	0.001%
ELE51142            	3	0.001%
ELE75688            	3	0.001%
ELE75033            	3	0.001%
ELE75000            	3	0.001%
ELE28906            	3	0.001%
ELE21265            	3	0.001%
ELE21545            	3	0.001%
ELE58951            	3	0.001%
ELE74127            	3	0.001%
ELE21760            	3	0.001%
ELE73836            	3	0.001%
ELE21850            	3	0.001%
ELE50122            	3	0.001%
ELE39457            	3	0.001%
ELE29199            	3	0.001%
ELE29200            	3	0.001%
ELE72953            	3	0.001%
ELE72921            	3	0.001%
ELE45885            	3	0.001%
ELE22432            	3	0.001%
ELE50067            	3	0.001%
ELE71677            	3	0.001%
ELE71306            	3	0.001%
ELE49840            	3	0.001%
ELE71200            	3	0.001%
ELE34032            	3	0.001%
ELE40529            	3	0.001%
ELE70385            	3	0.001%
ELE22701            	3	0.001%
ELE70291            	3	0.001%
ELE49646            	3	0.001%
ELE43125            	3	0.001%
ELE22874            	3	0.001%
ELE57988            	3	0.001%
ELE37130            	3	0.001%
ELE49511            	3	0.001%
ELE69500            	3	0.001%
ELE69457            	3	0.001%
ELE69413            	3	0.001%
ELE69408            	3	0.001%
ELE23009            	3	0.001%
ELE37205            	3	0.001%
FRO33769            	3	0.001%
FRO19317            	3	0.001%
FRO36035            	3	0.001%
FRO33979            	3	0.001%
FRO54495            	3	0.001%
FRO35326            	3	0.001%
FRO31031            	3	0.001%
FRO54173            	3	0.001%
FRO51703            	3	0.001%
FRO54078            	3	0.001%
FRO47430            	3	0.001%
FRO40732            	3	0.001%
FRO31429            	3	0.001%
FRO40841            	3	0.001%
FRO40969            	3	0.001%
FRO45775            	3	0.001%
FRO13520            	3	0.001%
FRO42072            	3	0.001%
FRO38233            	3	0.001%
FRO43146            	3	0.001%
FRO21651            	3	0.001%
FRO28728            	3	0.001%
FRO21121            	3	0.001%
FRO14444            	3	0.001%
FRO36983            	3	0.001%
FRO43355            	3	0.001%
FRO28553            	3	0.001%
FRO33616            	3	0.001%
FRO28267            	3	0.001%
FRO55548            	3	0.001%
FRO49709            	3	0.001%
FRO50028            	3	0.001%
FRO49646            	3	0.001%
FRO41079            	3	0.001%
FRO28032            	3	0.001%
FRO37983            	3	0.001%
FRO21129            	3	0.001%
FRO27946            	3	0.001%
FRO27338            	3	0.001%
FRO27272            	3	0.001%
FRO50454            	3	0.001%
FRO46772            	3	0.001%
FRO55311            	3	0.001%
FRO44871            	3	0.001%
FRO31888            	3	0.001%
FRO20856            	3	0.001%
FRO15492            	3	0.001%
FRO26500            	3	0.001%
FRO22326            	3	0.001%
FRO15686            	3	0.001%
FRO41511            	3	0.001%
FRO21728            	3	0.001%
FRO11908            	3	0.001%
FRO25987            	3	0.001%
FRO41591            	3	0.001%
FRO25764            	3	0.001%
FRO47635            	3	0.001%
FRO41672            	3	0.001%
FRO15763            	3	0.001%
FRO25139            	3	0.001%
FRO48857            	3	0.001%
FRO44423            	3	0.001%
FRO18162            	3	0.001%
FRO16108            	3	0.001%
FRO37450            	3	0.001%
FRO16410            	3	0.001%
FRO19495            	3	0.001%
FRO16492            	3	0.001%
FRO16493            	3	0.001%
FRO29967            	3	0.001%
FRO33606            	3	0.001%
FRO20784            	3	0.001%
FRO30227            	3	0.001%
FRO24792            	3	0.001%
FRO34133            	3	0.001%
FRO20771            	3	0.001%
FRO24608            	3	0.001%
FRO14007            	3	0.001%
FRO33227            	3	0.001%
FRO30377            	3	0.001%
FRO24275            	3	0.001%
FRO23724            	3	0.001%
FRO23695            	3	0.001%
FRO23625            	3	0.001%
FRO44822            	3	0.001%
FRO19755            	3	0.001%
FRO23425            	3	0.001%
FRO11816            	3	0.001%
FRO52914            	3	0.001%
FRO18748            	3	0.001%
FRO20238            	3	0.001%
FRO41952            	3	0.001%
FRO53605            	3	0.001%
FRO21709            	3	0.001%
FRO51201            	3	0.001%
FRO19454            	3	0.001%
FRO77929            	3	0.001%
FRO94746            	3	0.001%
FRO96904            	3	0.001%
FRO95120            	3	0.001%
FRO96807            	3	0.001%
FRO74280            	3	0.001%
FRO96527            	3	0.001%
FRO59292            	3	0.001%
FRO62058            	3	0.001%
FRO95377            	3	0.001%
FRO61317            	3	0.001%
FRO95611            	3	0.001%
FRO74163            	3	0.001%
FRO74112            	3	0.001%
FRO96051            	3	0.001%
FRO95919            	3	0.001%
FRO70163            	3	0.001%
FRO77726            	3	0.001%
FRO81353            	3	0.001%
FRO81515            	3	0.001%
FRO71174            	3	0.001%
FRO81844            	3	0.001%
FRO70034            	3	0.001%
FRO77586            	3	0.001%
FRO64485            	3	0.001%
FRO82739            	3	0.001%
FRO83076            	3	0.001%
FRO71331            	3	0.001%
FRO83534            	3	0.001%
FRO66794            	3	0.001%
FRO84070            	3	0.001%
FRO64331            	3	0.001%
FRO84362            	3	0.001%
FRO84400            	3	0.001%
FRO84444            	3	0.001%
FRO84460            	3	0.001%
FRO84766            	3	0.001%
FRO78463            	3	0.001%
FRO84781            	3	0.001%
FRO79928            	3	0.001%
FRO84958            	3	0.001%
FRO71755            	3	0.001%
FRO66016            	3	0.001%
FRO85435            	3	0.001%
FRO69824            	3	0.001%
FRO69632            	3	0.001%
FRO68163            	3	0.001%
FRO85829            	3	0.001%
FRO79827            	3	0.001%
FRO86540            	3	0.001%
FRO86575            	3	0.001%
FRO79813            	3	0.001%
FRO88190            	3	0.001%
FRO78643            	3	0.001%
FRO76276            	3	0.001%
FRO76262            	3	0.001%
FRO88291            	3	0.001%
FRO77888            	3	0.001%
FRO88304            	3	0.001%
FRO88571            	3	0.001%
FRO88698            	3	0.001%
FRO80374            	3	0.001%
FRO58280            	3	0.001%
FRO75930            	3	0.001%
FRO75926            	3	0.001%
FRO79336            	3	0.001%
FRO89441            	3	0.001%
FRO65219            	3	0.001%
FRO68807            	3	0.001%
FRO73067            	3	0.001%
FRO90168            	3	0.001%
FRO90307            	3	0.001%
FRO75552            	3	0.001%
FRO57545            	3	0.001%
FRO91134            	3	0.001%
FRO71034            	3	0.001%
FRO92270            	3	0.001%
FRO92410            	3	0.001%
FRO92463            	3	0.001%
FRO57085            	3	0.001%
FRO64732            	3	0.001%
FRO63626            	3	0.001%
FRO77783            	3	0.001%
FRO92722            	3	0.001%
FRO61572            	3	0.001%
FRO99850            	3	0.001%
FRO74943            	3	0.001%
FRO93165            	3	0.001%
FRO93176            	3	0.001%
FRO78914            	3	0.001%
FRO74905            	3	0.001%
FRO93718            	3	0.001%
FRO56718            	3	0.001%
FRO74632            	3	0.001%
FRO74541            	3	0.001%
FRO98592            	3	0.001%
FRO74439            	3	0.001%
FRO98523            	3	0.001%
FRO98295            	3	0.001%
FRO94722            	3	0.001%
GRO78847            	3	0.001%
GRO32486            	3	0.001%
GRO98615            	3	0.001%
GRO98468            	3	0.001%
GRO98365            	3	0.001%
GRO96299            	3	0.001%
GRO96268            	3	0.001%
GRO95893            	3	0.001%
GRO95662            	3	0.001%
GRO95510            	3	0.001%
GRO94872            	3	0.001%
GRO51156            	3	0.001%
GRO94685            	3	0.001%
GRO94534            	3	0.001%
GRO94014            	3	0.001%
GRO93660            	3	0.001%
GRO93526            	3	0.001%
GRO93077            	3	0.001%
GRO92756            	3	0.001%
GRO92541            	3	0.001%
GRO92375            	3	0.001%
GRO92303            	3	0.001%
GRO91750            	3	0.001%
GRO91342            	3	0.001%
GRO91190            	3	0.001%
GRO90962            	3	0.001%
GRO89856            	3	0.001%
GRO89730            	3	0.001%
GRO89547            	3	0.001%
GRO40145            	3	0.001%
GRO40413            	3	0.001%
GRO86731            	3	0.001%
GRO40984            	3	0.001%
GRO85182            	3	0.001%
GRO85032            	3	0.001%
GRO84855            	3	0.001%
GRO84627            	3	0.001%
GRO84399            	3	0.001%
GRO41329            	3	0.001%
GRO84138            	3	0.001%
GRO84028            	3	0.001%
GRO39312            	3	0.001%
GRO83798            	3	0.001%
GRO39305            	3	0.001%
GRO83703            	3	0.001%
GRO83244            	3	0.001%
GRO82761            	3	0.001%
GRO82330            	3	0.001%
GRO82137            	3	0.001%
GRO81993            	3	0.001%
GRO81592            	3	0.001%
GRO38915            	3	0.001%
GRO31131            	3	0.001%
GRO80833            	3	0.001%
GRO80138            	3	0.001%
GRO80075            	3	0.001%
GRO50379            	3	0.001%
GRO80002            	3	0.001%
GRO79833            	3	0.001%
GRO79645            	3	0.001%
GRO79612            	3	0.001%
GRO42913            	3	0.001%
GRO78723            	3	0.001%
GRO43017            	3	0.001%
GRO78277            	3	0.001%
GRO77863            	3	0.001%
GRO77170            	3	0.001%
GRO11872            	3	0.001%
GRO76530            	3	0.001%
GRO76368            	3	0.001%
GRO76039            	3	0.001%
GRO75964            	3	0.001%
GRO37715            	3	0.001%
GRO12573            	3	0.001%
GRO43373            	3	0.001%
GRO75069            	3	0.001%
GRO74961            	3	0.001%
GRO74691            	3	0.001%
GRO74542            	3	0.001%
GRO51369            	3	0.001%
GRO74160            	3	0.001%
GRO37468            	3	0.001%
GRO13995            	3	0.001%
GRO73572            	3	0.001%
GRO14047            	3	0.001%
GRO31842            	3	0.001%
GRO14371            	3	0.001%
GRO43729            	3	0.001%
GRO73096            	3	0.001%
GRO43855            	3	0.001%
GRO72453            	3	0.001%
GRO37335            	3	0.001%
GRO15386            	3	0.001%
GRO31844            	3	0.001%
GRO44452            	3	0.001%
GRO71396            	3	0.001%
GRO15588            	3	0.001%
GRO15650            	3	0.001%
GRO15822            	3	0.001%
GRO71118            	3	0.001%
GRO37061            	3	0.001%
GRO70874            	3	0.001%
GRO16365            	3	0.001%
GRO70170            	3	0.001%
GRO70057            	3	0.001%
GRO36981            	3	0.001%
GRO69665            	3	0.001%
GRO17337            	3	0.001%
GRO45251            	3	0.001%
GRO36368            	3	0.001%
GRO36299            	3	0.001%
GRO68556            	3	0.001%
GRO68079            	3	0.001%
GRO18379            	3	0.001%
GRO67872            	3	0.001%
GRO46063            	3	0.001%
GRO35915            	3	0.001%
GRO49567            	3	0.001%
GRO67052            	3	0.001%
GRO35737            	3	0.001%
GRO35731            	3	0.001%
GRO66222            	3	0.001%
GRO65745            	3	0.001%
GRO65540            	3	0.001%
GRO65403            	3	0.001%
GRO35495            	3	0.001%
GRO35432            	3	0.001%
GRO21069            	3	0.001%
GRO21250            	3	0.001%
GRO35374            	3	0.001%
GRO64278            	3	0.001%
GRO21414            	3	0.001%
GRO63229            	3	0.001%
GRO63017            	3	0.001%
GRO22575            	3	0.001%
GRO22719            	3	0.001%
GRO22805            	3	0.001%
GRO22863            	3	0.001%
GRO62567            	3	0.001%
GRO46997            	3	0.001%
GRO23538            	3	0.001%
GRO61480            	3	0.001%
GRO24204            	3	0.001%
GRO61265            	3	0.001%
GRO24558            	3	0.001%
GRO24690            	3	0.001%
GRO49796            	3	0.001%
GRO60541            	3	0.001%
GRO60337            	3	0.001%
GRO60196            	3	0.001%
GRO25317            	3	0.001%
GRO25469            	3	0.001%
GRO59911            	3	0.001%
GRO59875            	3	0.001%
GRO59703            	3	0.001%
GRO26083            	3	0.001%
GRO26210            	3	0.001%
GRO26324            	3	0.001%
GRO59014            	3	0.001%
GRO58601            	3	0.001%
GRO58439            	3	0.001%
GRO26570            	3	0.001%
GRO26653            	3	0.001%
GRO33972            	3	0.001%
GRO26832            	3	0.001%
GRO33740            	3	0.001%
GRO33728            	3	0.001%
GRO57400            	3	0.001%
GRO33655            	3	0.001%
GRO48274            	3	0.001%
GRO33380            	3	0.001%
GRO49613            	3	0.001%
GRO56670            	3	0.001%
GRO27678            	3	0.001%
GRO56588            	3	0.001%
GRO55876            	3	0.001%
GRO28156            	3	0.001%
GRO55740            	3	0.001%
GRO55699            	3	0.001%
GRO28182            	3	0.001%
GRO28700            	3	0.001%
GRO54709            	3	0.001%
GRO32974            	3	0.001%
GRO29195            	3	0.001%
GRO32845            	3	0.001%
GRO51751            	3	0.001%
GRO29617            	3	0.001%
GRO53127            	3	0.001%
GRO52965            	3	0.001%
GRO52585            	3	0.001%
GRO52388            	3	0.001%
GRO52307            	3	0.001%
GRO52197            	3	0.001%
GRO30651            	3	0.001%
SNA80062            	3	0.001%
SNA29766            	3	0.001%
SNA83105            	3	0.001%
SNA21028            	3	0.001%
SNA86311            	3	0.001%
SNA39614            	3	0.001%
SNA46771            	3	0.001%
SNA72915            	3	0.001%
SNA83317            	3	0.001%
SNA88953            	3	0.001%
SNA96028            	3	0.001%
SNA58357            	3	0.001%
SNA68730            	3	0.001%
SNA99341            	3	0.001%
SNA60420            	3	0.001%
SNA37328            	3	0.001%
SNA52959            	3	0.001%
SNA45951            	3	0.001%
SNA80124            	3	0.001%
SNA67783            	3	0.001%
SNA91644            	3	0.001%
SNA87549            	3	0.001%
SNA36562            	3	0.001%
SNA72805            	3	0.001%
SNA32256            	3	0.001%
SNA92518            	3	0.001%
SNA91385            	3	0.001%
SNA57189            	3	0.001%
SNA46248            	3	0.001%
SNA57350            	3	0.001%
SNA55592            	3	0.001%
SNA57332            	3	0.001%
SNA14336            	3	0.001%
SNA46101            	3	0.001%
SNA33233            	3	0.001%
SNA48993            	3	0.001%
SNA87350            	3	0.001%
SNA66154            	3	0.001%
SNA32053            	3	0.001%
SNA15302            	3	0.001%
SNA29985            	3	0.001%
SNA89578            	3	0.001%
SNA33045            	3	0.001%
SNA31068            	3	0.001%
SNA58576            	3	0.001%
SNA61433            	3	0.001%
SNA94215            	3	0.001%
SNA70880            	3	0.001%
SNA20495            	3	0.001%
SNA56437            	3	0.001%
SNA41930            	3	0.001%
SNA94539            	3	0.001%
SNA18258            	3	0.001%
SNA27773            	3	0.001%
SNA30222            	3	0.001%
SNA55281            	3	0.001%
SNA30240            	3	0.001%
SNA83177            	3	0.001%
SNA78019            	3	0.001%
SNA65034            	3	0.001%
SNA62219            	3	0.001%
SNA22452            	3	0.001%
SNA80530            	3	0.001%
SNA42894            	3	0.001%
SNA30871            	3	0.001%
SNA99143            	3	0.001%
SNA85137            	3	0.001%
SNA67670            	3	0.001%
SNA95234            	3	0.001%
SNA42927            	3	0.001%
SNA40332            	3	0.001%
SNA37916            	3	0.001%
SNA50729            	3	0.001%
SNA92043            	3	0.001%
SNA15962            	3	0.001%
SNA55336            	3	0.001%
SNA80710            	3	0.001%
SNA22402            	3	0.001%
SNA51752            	3	0.001%
SNA60989            	3	0.001%
SNA40207            	3	0.001%
SNA11406            	3	0.001%
SNA60609            	3	0.001%
SNA47228            	3	0.001%
SNA80796            	3	0.001%
SNA34284            	3	0.001%
SNA52841            	3	0.001%
SNA59587            	3	0.001%
SNA43001            	3	0.001%
SNA79109            	3	0.001%
SNA30404            	3	0.001%
SNA72186            	3	0.001%
SNA96024            	3	0.001%
SNA65544            	3	0.001%
SNA43596            	3	0.001%
SNA11930            	3	0.001%
SNA38927            	3	0.001%
SNA46901            	3	0.001%
SNA68598            	3	0.001%
SNA93922            	3	0.001%
SNA44084            	3	0.001%
SNA13820            	3	0.001%
SNA84806            	3	0.001%
SNA12166            	3	0.001%
SNA43815            	3	0.001%
SNA59358            	3	0.001%
SNA44327            	3	0.001%
SNA18378            	3	0.001%
SNA76464            	3	0.001%
SNA42296            	3	0.001%
SNA76274            	3	0.001%
SNA54106            	3	0.001%
SNA36026            	3	0.001%
SNA91434            	3	0.001%
SNA42233            	3	0.001%
SNA52327            	3	0.001%
SNA62580            	3	0.001%
SNA99918            	3	0.001%
SNA36896            	3	0.001%
SNA99861            	3	0.001%
SNA78197            	3	0.001%
SNA83653            	3	0.001%
SNA18549            	3	0.001%
SNA96873            	3	0.001%
SNA54857            	3	0.001%
SNA69489            	3	0.001%
SNA63110            	3	0.001%
SNA24887            	3	0.001%
SNA82911            	3	0.001%
SNA86677            	3	0.001%
SNA28216            	3	0.001%
SNA84401            	3	0.001%
SNA58190            	3	0.001%
SNA25133            	3	0.001%
SNA73991            	3	0.001%
SNA31627            	3	0.001%
SNA67932            	3	0.001%
SNA54060            	3	0.001%
SNA54178            	3	0.001%
SNA19597            	3	0.001%
SNA42618            	3	0.001%
SNA77287            	3	0.001%
SNA78555            	3	0.001%
SNA97754            	3	0.001%
SNA61623            	3	0.001%
SNA57200            	3	0.001%
SNA57979            	3	0.001%
SNA44801            	3	0.001%
SNA76022            	3	0.001%
SNA70568            	3	0.001%
SNA64512            	3	0.001%
SNA45167            	3	0.001%
SNA75889            	3	0.001%
SNA45177            	3	0.001%
SNA25330            	3	0.001%
SNA38314            	3	0.001%
SNA75862            	3	0.001%
SNA52770            	3	0.001%
SNA65170            	3	0.001%
SNA48727            	3	0.001%
SNA86640            	3	0.001%
SNA38189            	3	0.001%
SNA47637            	3	0.001%
SNA93041            	3	0.001%
SNA14819            	3	0.001%
SNA69310            	3	0.001%
SNA25814            	3	0.001%
SNA54933            	3	0.001%
SNA95552            	3	0.001%
SNA88166            	3	0.001%
SNA99004            	3	0.001%
SNA23450            	3	0.001%
SNA26099            	3	0.001%
SNA17328            	3	0.001%
SNA43033            	3	0.001%
SNA95551            	3	0.001%
SNA17276            	3	0.001%
SNA47758            	3	0.001%
SNA21628            	3	0.001%
SNA81722            	3	0.001%
SNA59129            	3	0.001%
SNA85769            	3	0.001%
SNA74982            	3	0.001%
SNA88136            	3	0.001%
SNA28922            	3	0.001%
SNA62682            	3	0.001%
SNA40927            	3	0.001%
SNA93118            	3	0.001%
SNA61294            	3	0.001%
SNA12707            	3	0.001%
SNA78241            	3	0.001%
SNA67032            	3	0.001%
SNA93166            	3	0.001%
SNA44270            	3	0.001%
SNA74695            	3	0.001%
SNA31453            	3	0.001%
SNA64118            	3	0.001%
SNA53632            	3	0.001%
SNA61847            	3	0.001%
SNA61821            	3	0.001%
SNA74629            	3	0.001%
SNA85384            	3	0.001%
SNA31996            	3	0.001%
SNA21100            	3	0.001%
SNA97140            	3	0.001%
DAI54312            	2	0.001%
DAI54099            	2	0.001%
DAI54008            	2	0.001%
DAI53993            	2	0.001%
DAI53843            	2	0.001%
DAI15580            	2	0.001%
DAI53776            	2	0.001%
DAI53690            	2	0.001%
DAI53591            	2	0.001%
DAI53541            	2	0.001%
DAI15669            	2	0.001%
DAI53467            	2	0.001%
DAI53431            	2	0.001%
DAI53415            	2	0.001%
DAI53208            	2	0.001%
DAI53171            	2	0.001%
DAI52230            	2	0.001%
DAI52207            	2	0.001%
DAI52169            	2	0.001%
DAI51877            	2	0.001%
DAI15860            	2	0.001%
DAI51489            	2	0.001%
DAI51313            	2	0.001%
DAI51305            	2	0.001%
DAI51074            	2	0.001%
DAI51068            	2	0.001%
DAI51015            	2	0.001%
DAI16088            	2	0.001%
DAI50223            	2	0.001%
DAI50005            	2	0.001%
DAI49880            	2	0.001%
DAI49715            	2	0.001%
DAI16363            	2	0.001%
DAI49429            	2	0.001%
DAI16581            	2	0.001%
DAI49242            	2	0.001%
DAI16996            	2	0.001%
DAI47961            	2	0.001%
DAI47776            	2	0.001%
DAI47555            	2	0.001%
DAI47533            	2	0.001%
DAI47475            	2	0.001%
DAI47460            	2	0.001%
DAI47391            	2	0.001%
DAI17839            	2	0.001%
DAI47084            	2	0.001%
DAI17967            	2	0.001%
DAI46522            	2	0.001%
DAI46365            	2	0.001%
DAI45872            	2	0.001%
DAI18770            	2	0.001%
DAI45215            	2	0.001%
DAI45172            	2	0.001%
DAI44962            	2	0.001%
DAI44390            	2	0.001%
DAI44223            	2	0.001%
DAI19227            	2	0.001%
DAI19275            	2	0.001%
DAI43972            	2	0.001%
DAI43948            	2	0.001%
DAI19351            	2	0.001%
DAI43482            	2	0.001%
DAI43367            	2	0.001%
DAI43161            	2	0.001%
DAI19473            	2	0.001%
DAI43048            	2	0.001%
DAI43047            	2	0.001%
DAI42541            	2	0.001%
DAI20008            	2	0.001%
DAI20138            	2	0.001%
DAI41986            	2	0.001%
DAI41695            	2	0.001%
DAI41268            	2	0.001%
DAI41192            	2	0.001%
DAI20708            	2	0.001%
DAI20737            	2	0.001%
DAI40739            	2	0.001%
DAI40590            	2	0.001%
DAI40503            	2	0.001%
DAI40240            	2	0.001%
DAI20907            	2	0.001%
DAI40090            	2	0.001%
DAI39745            	2	0.001%
DAI39670            	2	0.001%
DAI21166            	2	0.001%
DAI39262            	2	0.001%
DAI21206            	2	0.001%
DAI38646            	2	0.001%
DAI38641            	2	0.001%
DAI38302            	2	0.001%
DAI38079            	2	0.001%
DAI38009            	2	0.001%
DAI37987            	2	0.001%
DAI37979            	2	0.001%
DAI21342            	2	0.001%
DAI21419            	2	0.001%
DAI21672            	2	0.001%
DAI21727            	2	0.001%
DAI37096            	2	0.001%
DAI37025            	2	0.001%
DAI37002            	2	0.001%
DAI36505            	2	0.001%
DAI36343            	2	0.001%
DAI36251            	2	0.001%
DAI35878            	2	0.001%
DAI35700            	2	0.001%
DAI35699            	2	0.001%
DAI35110            	2	0.001%
DAI34377            	2	0.001%
DAI22573            	2	0.001%
DAI22651            	2	0.001%
DAI34219            	2	0.001%
DAI34079            	2	0.001%
DAI34066            	2	0.001%
DAI22832            	2	0.001%
DAI33329            	2	0.001%
DAI23294            	2	0.001%
DAI33118            	2	0.001%
DAI33014            	2	0.001%
DAI32651            	2	0.001%
DAI32417            	2	0.001%
DAI23851            	2	0.001%
DAI23860            	2	0.001%
DAI23901            	2	0.001%
DAI31994            	2	0.001%
DAI23908            	2	0.001%
DAI31645            	2	0.001%
DAI31613            	2	0.001%
DAI31582            	2	0.001%
DAI24267            	2	0.001%
DAI24338            	2	0.001%
DAI31249            	2	0.001%
DAI31159            	2	0.001%
DAI31130            	2	0.001%
DAI31062            	2	0.001%
DAI30980            	2	0.001%
DAI30291            	2	0.001%
DAI29967            	2	0.001%
DAI24768            	2	0.001%
DAI29421            	2	0.001%
DAI29394            	2	0.001%
DAI29338            	2	0.001%
DAI29314            	2	0.001%
DAI24861            	2	0.001%
DAI28916            	2	0.001%
DAI28457            	2	0.001%
DAI28014            	2	0.001%
DAI25503            	2	0.001%
DAI27495            	2	0.001%
DAI27418            	2	0.001%
DAI27299            	2	0.001%
DAI26902            	2	0.001%
DAI26586            	2	0.001%
DAI26576            	2	0.001%
DAI25975            	2	0.001%
DAI26343            	2	0.001%
DAI26315            	2	0.001%
DAI26161            	2	0.001%
DAI25989            	2	0.001%
DAI99873            	2	0.001%
DAI99743            	2	0.001%
DAI99318            	2	0.001%
DAI99117            	2	0.001%
DAI99111            	2	0.001%
DAI98758            	2	0.001%
DAI98606            	2	0.001%
DAI98415            	2	0.001%
DAI98220            	2	0.001%
DAI97911            	2	0.001%
DAI97890            	2	0.001%
DAI97784            	2	0.001%
DAI97224            	2	0.001%
DAI97120            	2	0.001%
DAI96530            	2	0.001%
DAI96268            	2	0.001%
DAI96022            	2	0.001%
DAI94947            	2	0.001%
DAI94816            	2	0.001%
DAI94262            	2	0.001%
DAI94215            	2	0.001%
DAI94202            	2	0.001%
DAI94139            	2	0.001%
DAI93700            	2	0.001%
DAI93433            	2	0.001%
DAI93167            	2	0.001%
DAI93076            	2	0.001%
DAI92745            	2	0.001%
DAI92700            	2	0.001%
DAI91979            	2	0.001%
DAI91926            	2	0.001%
DAI91799            	2	0.001%
DAI91597            	2	0.001%
DAI90945            	2	0.001%
DAI90680            	2	0.001%
DAI90040            	2	0.001%
DAI89665            	2	0.001%
DAI89558            	2	0.001%
DAI89505            	2	0.001%
DAI89479            	2	0.001%
DAI89383            	2	0.001%
DAI89250            	2	0.001%
DAI88369            	2	0.001%
DAI88240            	2	0.001%
DAI87977            	2	0.001%
DAI87968            	2	0.001%
DAI87776            	2	0.001%
DAI87631            	2	0.001%
DAI87552            	2	0.001%
DAI87480            	2	0.001%
DAI87067            	2	0.001%
DAI86978            	2	0.001%
DAI86050            	2	0.001%
DAI86019            	2	0.001%
DAI85822            	2	0.001%
DAI85292            	2	0.001%
DAI85052            	2	0.001%
DAI84982            	2	0.001%
DAI84614            	2	0.001%
DAI84502            	2	0.001%
DAI84311            	2	0.001%
DAI83050            	2	0.001%
DAI83039            	2	0.001%
DAI82634            	2	0.001%
DAI82501            	2	0.001%
DAI82434            	2	0.001%
DAI82371            	2	0.001%
DAI82359            	2	0.001%
DAI81809            	2	0.001%
DAI81696            	2	0.001%
DAI81527            	2	0.001%
DAI81317            	2	0.001%
DAI81228            	2	0.001%
DAI80562            	2	0.001%
DAI80432            	2	0.001%
DAI80305            	2	0.001%
DAI80012            	2	0.001%
DAI79061            	2	0.001%
DAI78898            	2	0.001%
DAI78823            	2	0.001%
DAI78708            	2	0.001%
DAI78446            	2	0.001%
DAI77891            	2	0.001%
DAI77736            	2	0.001%
DAI76640            	2	0.001%
DAI76359            	2	0.001%
DAI76215            	2	0.001%
DAI76081            	2	0.001%
DAI75744            	2	0.001%
DAI75342            	2	0.001%
DAI74608            	2	0.001%
DAI74461            	2	0.001%
DAI74346            	2	0.001%
DAI74172            	2	0.001%
DAI73979            	2	0.001%
